Tempo,X,Y,Theta
4.829083204269409,-0.013600540673531744,-0.0016238226323158629,-310.63199999999983
4.879324436187744,-0.011468669049379838,0.0006979514316641632,-314.48479999999984
4.929585933685303,-0.012614756521587424,-0.00038388097798043174,-318.8191999999998
4.979839324951172,-0.011398567264180341,0.0006184969680440261,-322.1903999999998
5.030169725418091,-0.010125538176948523,0.0015476227935221096,-325.5615999999998
5.0804619789123535,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
5.130754232406616,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
5.181075811386108,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
5.2313103675842285,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
5.281491279602051,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
5.331659317016602,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
5.381829261779785,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
5.432032585144043,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
5.482333660125732,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
5.532546520233154,-0.0114290809944815,0.0006618158284519582,-326.0431999999998
