Tempo,X,Y,Theta
6.185104846954346,0.36250042738133265,-0.45696903038196734,-176.72208588957048
6.235363483428955,0.3593483637686367,-0.45696649906754555,-183.36993865030666
6.28563928604126,0.35305513556805057,-0.4565959258366111,-183.36993865030666
6.335973024368286,0.35305513556805057,-0.4565959258366111,-183.36993865030666
6.386309623718262,0.35148139902534553,-0.45651088966393544,-182.8159509202453
6.436638116836548,0.35148139902534553,-0.45651088966393544,-182.8159509202453
6.487016439437866,0.35148139902534553,-0.45651088966393544,-182.8159509202453
6.5373148918151855,0.35148139902534553,-0.45651088966393544,-182.8159509202453
6.5875396728515625,0.35148139902534553,-0.45651088966393544,-182.8159509202453
6.637709617614746,0.35148139902534553,-0.45651088966393544,-182.8159509202453
6.6879355907440186,0.35148139902534553,-0.45651088966393544,-182.8159509202453
6.738158226013184,0.35148139902534553,-0.45651088966393544,-182.8159509202453
6.78837513923645,0.34518488200920133,-0.4562011814632951,-182.8159509202453
6.840667247772217,0.33574503970832215,-0.4556453216168934,-183.92392638036802
6.890997409820557,0.32316633760945385,-0.45478251438206263,-183.92392638036802
6.941273927688599,0.30744295998586846,-0.4537040053385241,-183.92392638036802
6.99153995513916,0.288574906837566,-0.45240979448627794,-183.92392638036802
7.041805982589722,0.2697068536892635,-0.45111558363403176,-183.92392638036802
7.092103481292725,0.25240560503887965,-0.4500128525810857,-183.36993865030666
7.1423869132995605,0.23036779548237488,-0.4489288738788445,-182.261963190184
7.192647695541382,0.2130484585578027,-0.44816089658055314,-182.8159509202453
7.2429163455963135,0.19258015128330827,-0.4472532870462088,-182.261963190184
7.293179273605347,0.17368249971736827,-0.44650684439632576,-182.261963190184
7.343427419662476,0.15478484815142826,-0.4457604017464427,-182.261963190184
7.393673419952393,0.13430872218009823,-0.44505073777231274,-181.70797546012264
7.443957567214966,0.1138325962087682,-0.4443410737981828,-182.261963190184
7.4943482875823975,0.09335647023743818,-0.4436314098240528,-181.70797546012264
7.544654607772827,0.07288034426610815,-0.44292174584992283,-182.261963190184
7.594910383224487,0.053976358869121624,-0.44235805493482927,-181.1539877300613
7.645331621170044,0.03349432845439626,-0.44184640286533383,-181.70797546012264
7.695597410202026,0.014590343057409739,-0.44128271195024027,-181.70797546012264
7.746169328689575,-0.004313642339576783,-0.4407190210351467,-181.70797546012264
7.796422958374023,-0.021644591152036707,-0.44028608466865055,-181.1539877300613
7.846693277359009,-0.03109886712675712,-0.4400956414274103,-181.1539877300613
7.89695930480957,-0.03897810560856143,-0.4399750289920266,-180.59999999999994
7.947211503982544,-0.04212999740795963,-0.4399420212517102,-180.59999999999994
7.997437238693237,-0.04212999740795963,-0.4399420212517102,-180.59999999999994
8.047682762145996,-0.04212999740795963,-0.4399420212517102,-180.59999999999994
8.097923994064331,-0.04212999740795963,-0.4399420212517102,-180.59999999999994
8.148133516311646,-0.04212999740795963,-0.4399420212517102,-180.59999999999994
8.198391675949097,-0.04212999740795963,-0.4399420212517102,-180.59999999999994
8.248598337173462,-0.04212999740795963,-0.4399420212517102,-180.59999999999994
8.298914194107056,-0.04370508402113886,-0.4398874317152387,-183.3699386503067
8.34920883178711,-0.045272872422779144,-0.4397264429448514,-188.35582822085885
8.399502038955688,-0.045272872422779144,-0.4397264429448514,-195.00368098159504
8.449771404266357,-0.049768267414619725,-0.4382614089602927,-201.09754601226987
8.50005316734314,-0.05265077922037801,-0.43698601211393523,-206.63742331288336
8.55032992362976,-0.055396702615024905,-0.4354382989180345,-212.17730061349687
8.600602149963379,-0.05798038655287756,-0.4336327273367017,-217.71717791411035
8.650890588760376,-0.0603973712166042,-0.4316094387855196,-222.14907975460116
8.70116138458252,-0.06265078087075288,-0.42940542963022466,-226.58098159509194
8.751414060592651,-0.0636832155464758,-0.428214649845011,-231.56687116564413
8.801661968231201,-0.0646082524737265,-0.42693864649872576,-236.5527607361963
8.85192584991455,-0.0654188912172998,-0.42558707604775897,-241.53865030674845
8.902176141738892,-0.06610899707723726,-0.4241701668203952,-246.52453987730064
8.952442169189453,-0.06667334751461652,-0.4226986416115257,-251.5104294478528
9.002704620361328,-0.06710767167434684,-0.42118363653536817,-256.49631901840496
9.052975177764893,-0.06740868270587266,-0.41963661675029484,-261.4822085889571
9.103238105773926,-0.06757410263719077,-0.41806928969354146,-266.46809815950934
9.153469800949097,-0.06757410263719077,-0.41806928969354146,-270.9000000000001
9.20373821258545,-0.06741223644742259,-0.410190790740738,-271.45398773006144
9.254096746444702,-0.06736462966078097,-0.4086154776130157,-272.0079754601228
9.304392099380493,-0.06730179377607133,-0.4070406984195726,-272.56196319018414
9.354677200317383,-0.06730179377607133,-0.4070406984195726,-272.56196319018414
9.405002355575562,-0.06730179377607133,-0.4070406984195726,-272.56196319018414
9.45530390739441,-0.06730179377607133,-0.4070406984195726,-272.56196319018414
9.505582094192505,-0.06730179377607133,-0.4070406984195726,-272.56196319018414
9.555854558944702,-0.06730179377607133,-0.4070406984195726,-272.56196319018414
9.606080770492554,-0.06730179377607133,-0.4070406984195726,-272.56196319018414
9.65638256072998,-0.06730179377607133,-0.4070406984195726,-272.56196319018414
9.70667290687561,-0.06716089713641633,-0.40389178439042406,-272.56196319018414
9.756935119628906,-0.0666468887005202,-0.394449570764259,-273.66993865030685
9.807192087173462,-0.06583985016762132,-0.38186716751118505,-273.66993865030685
9.857451915740967,-0.06483105200149772,-0.36613916344484254,-273.66993865030685
9.907725811004639,-0.06385471183400852,-0.3519885144754651,-274.2239263803682
9.957984685897827,-0.06244444270319081,-0.3315486881863643,-273.66993865030685
10.008273839950562,-0.06125113805403734,-0.31425345055712517,-274.2239263803682
10.0585618019104,-0.059858152498659424,-0.2953924324886394,-274.2239263803682
10.10879373550415,-0.05846516694328151,-0.2765314144201536,-274.2239263803682
10.159058094024658,-0.05707218138790359,-0.25767039635166783,-274.2239263803682
10.209335565567017,-0.055679195832525674,-0.23880937828318205,-274.2239263803682
10.259603023529053,-0.05426892670170796,-0.21836955199408126,-273.66993865030685
10.309881210327148,-0.05305836890235964,-0.19949594711447027,-273.66993865030685
10.36014437675476,-0.0516480997715419,-0.17905612082536948,-274.2239263803682
10.410492897033691,-0.050255114216163986,-0.1601951027568837,-274.2239263803682
10.460821390151978,-0.04886212866078607,-0.14133408468839792,-274.2239263803682
10.511091947555542,-0.04746914310540815,-0.12247306661991214,-274.2239263803682
10.561338663101196,-0.046076157550030236,-0.10361204855142636,-274.2239263803682
10.611584663391113,-0.04468317199465232,-0.08475103048294058,-274.2239263803682
10.661869049072266,-0.0432901864392744,-0.0658900124144548,-274.2239263803682
10.712120532989502,-0.042313846271785215,-0.05173936344507732,-273.66993865030685
10.762403726577759,-0.04170856737211105,-0.04230256100527183,-273.66993865030685
10.81263256072998,-0.04138312064961465,-0.03758567801547934,-274.2239263803682
10.862882137298584,-0.04127463840878252,-0.0360133836855485,-273.66993865030685
10.913159847259521,-0.04127463840878252,-0.0360133836855485,-273.66993865030685
10.963383436203003,-0.04127463840878252,-0.0360133836855485,-273.66993865030685
11.014044284820557,-0.04127463840878252,-0.0360133836855485,-273.66993865030685
11.064316749572754,-0.04127463840878252,-0.0360133836855485,-273.66993865030685
11.11459493637085,-0.04127463840878252,-0.0360133836855485,-273.66993865030685
11.164822340011597,-0.04127463840878252,-0.0360133836855485,-273.66993865030685
